Time (s),Voltage 1 (V),Current 1 (A),Voltage 2 (V),Current 2 (A),Voltage 3 (V),Current 3 (A),Peak (A),Signal Angle (deg),Delta t (s),PMU1 Voltage DFT Real,PMU1 Voltage DFT Imag,PMU1 Voltage Magnitude,PMU1 Voltage Phase,PMU1 Voltage DFT RMS,PMU1 Current DFT Real,PMU1 Current DFT Imag,PMU1 Current Magnitude,PMU1 Current Phase,PMU1 Current DFT RMS,PMU1 Sync Offset,PMU1 Mag Noise,PMU1 Phase Noise,PMU1 Clock Drift,PMU1 Packet Loss,PMU1 Bad Data,PMU2 Voltage DFT Real,PMU2 Voltage DFT Imag,PMU2 Voltage Magnitude,PMU2 Voltage Phase,PMU2 Voltage DFT RMS,PMU2 Current DFT Real,PMU2 Current DFT Imag,PMU2 Current Magnitude,PMU2 Current Phase,PMU2 Current DFT RMS,PMU2 Sync Offset,PMU2 Mag Noise,PMU2 Phase Noise,PMU2 Clock Drift,PMU2 Packet Loss,PMU2 Bad Data,PMU3 Voltage DFT Real,PMU3 Voltage DFT Imag,PMU3 Voltage Magnitude,PMU3 Voltage Phase,PMU3 Voltage DFT RMS,PMU3 Current DFT Real,PMU3 Current DFT Imag,PMU3 Current Magnitude,PMU3 Current Phase,PMU3 Current DFT RMS,PMU3 Sync Offset,PMU3 Mag Noise,PMU3 Phase Noise,PMU3 Clock Drift,PMU3 Packet Loss,PMU3 Bad Data
0.33,1.5972822309025073e-13,-2.3116065496127405,11.34848956564488,-1.1454048399429688,22.625042223504483,3.457011389555816,10,180.0,0.001,-1010.1719535627064,3108.9814626383977,1.0058580491376674,107.44271486424468,231.15160729263687,-45.3840645182696,64.89233067445551,0.7921879032629104,124.50347129325615,5.599432066094443,-0.5701156920474232,0.0030862631715423,0.0990127916343599,0.0066,False,False,-896.3091613836791,3125.7991238006493,1.0005733945827118,105.34534534642556,229.9346676246671,-17.891454395101793,17.98317731898463,0.2538455634534404,134.4931672234105,1.7937374485387354,-0.4968318115350719,0.0017278074744122,0.1298904334795813,0.0066,False,False,-784.6581658674722,3147.09066626163,0.997974680738344,104.28854341409716,229.345461029138,63.27551891337179,-82.87550799343981,1.0427208082825608,-52.57552706252224,7.372971286709035,0.3086130419915178,0.0002520941742806,-0.2525039706684022,0.0066,False,False
0.331,-101.01640162410906,-4.538961398152566,-89.63072675610405,-1.7887246077124923,-78.46573177249144,6.327686005865084,10,198.0,0.001,-1921.4577667251765,2644.6570899326084,1.0058348579929313,125.43326220865374,231.1515852491533,-63.21676050129352,47.691463728059446,0.7914283361771796,142.30333858126718,5.59947967261366,-0.5701156920474232,-0.0045767334709005,-0.1018364307443717,0.00662,False,False,-1818.365498665642,2695.83693376662,1.0005665355526034,123.32847278708458,229.93466311321745,-22.57204345090876,11.574530121265497,0.2539655997922515,151.96620351839545,1.7936929685397602,-0.4968318115350719,0.0029910750803285,-0.3956651488548842,0.00662,False,False,-1718.7586664783398,2750.5884080171268,0.9979947097569908,122.24551311971295,229.34545933931844,85.78880395220256,-59.26599384932449,1.042873322376339,-34.293045918633375,7.372983422773176,0.3086130419915178,0.0017600721255579,0.0298336504246216,0.00662,False,False
0.332,-192.14451809564343,-6.321974443930985,-181.8362381303345,-2.2569796225335854,-171.8757209967602,8.578954066464597,10,216.0,0.001,-2644.6570899569656,1921.455847819024,1.005812413697181,143.00534440999596,231.1515054956118,-74.860898999753,25.821991965962,0.7923483547689519,160.21027416665584,5.599522063596778,-0.5701156920474232,0.0045635025435751,-0.1952480749999915,0.00664,False,False,-2562.427336550425,2001.9875867510607,1.0005493759926352,141.42480527001405,229.93464454716525,-25.04347553652831,4.033062721873641,0.2548296915588414,170.48892814726037,1.7936572441066585,-0.4968318115350719,0.0116825147240285,0.1276246501427611,0.00664,False,False,-2484.6149865128805,2084.8394587841904,0.9979820178687931,139.93300026543403,229.3454512314116,99.9043745362815,-29.855054687835107,1.043408235677877,-16.503828477343703,7.372994080392047,0.3086130419915178,0.0070941329917923,-0.1810261237914721,0.00664,False,False
0.333,-264.46410877654466,-7.486102517626464,-256.24233010123123,-2.5043409770015224,-248.46130642087647,9.990443494627964,10,234.0,0.001,-3108.9783578628703,1010.1699358919326,1.0058564772739902,161.4751972703415,231.15135440917948,-79.17662141271813,1.4248053286248723,0.7914241123226344,178.41047212327155,5.599539020561146,-0.5701156920474232,-0.0047029026885855,0.0048700331405666,0.00666,False,False,-3055.660773567569,1112.169950524289,1.0005338354815845,159.27213205660144,229.93460768193157,-25.063866716454143,-3.903130859898632,0.2532400452910298,-171.81097242587552,1.7936441192299977,-0.4968318115350719,-0.0041953865755091,-0.1722284046147942,0.00666,False,False,-3007.259799231158,1215.0119940533114,0.997990496311514,158.30501221819878,229.34543428816312,104.2404881291722,2.478325531274299,1.0431779521497777,1.6425058781466129,7.372998529379704,0.3086130419915178,0.0047850058921138,-0.0347221000309641,0.00666,False,False
0.334,-310.8960505681976,-7.91738773180629,-305.5656215024788,-2.5065989268043416,-300.7257599303148,10.423986658610614,10,252.0,0.001,-3268.970850852136,0.0025117984578599,1.0058402587693227,179.42880726886193,231.15114561393852,-75.74147545743948,-23.11176821792092,0.7921260482981117,-163.36968512761794,5.599520039534105,-0.5701156920474232,0.0023433002920567,0.2246962772746084,0.00668,False,False,-3249.7847553661977,113.48561437331794,1.0005316058001783,177.27432756482307,229.9345552638862,-22.631219946250702,-11.457323765757904,0.2529510343579739,-153.58517174599578,1.7936588083146927,-0.4968318115350719,-0.0071062694088627,0.0536253458406954,0.00668,False,False,-3235.5330227226946,226.25080684887203,0.9979682045040014,176.14835258976095,229.34540946712696,98.37269540368992,34.569091983679314,1.0425760122701608,19.621893886187177,7.372994412571883,0.3086130419915178,-0.0012285708586002,-0.0553548525990087,0.00668,False,False
0.335,-326.8952896188129,-7.573612954861819,-324.9780120100937,-2.2635323454715857,-323.55307605155167,9.837145300333406,10,270.0,0.001,-3108.9737007167214,-1010.1641493717784,1.005819336192732,-162.5744434051776,231.15091477673448,-64.89176767678002,-45.38576465805012,0.7909937949237024,-145.42791581393587,5.599468343429179,-0.5701156920474232,-0.0089061241193307,0.166284179907713,0.0067,False,False,-3125.797153754032,-896.307225175428,1.0005416964219094,-164.41299050319398,229.93449598003423,-17.983620649054565,-17.890175689020396,0.253157965611775,-135.90827201738577,1.793695902087528,-0.4968318115350719,-0.005089415387475,-0.2688950669434294,0.0067,False,False,-3147.0897218647133,-784.6572598409668,0.997981847508156,-165.4798053930394,229.34538073490444,82.8753883258342,63.27594034707089,1.0422705861136992,37.656775673982224,7.372982645091431,0.3086130419915178,-0.0042661906927673,-0.0205251996593667,0.0067,False,False
0.336,-310.8957401089507,-6.488434311408225,-312.5792895468394,-1.798930379084965,-314.7087618818852,8.287364690493133,10,288.0,0.001,-2644.648855011817,-1921.4479459573504,1.0058452960981608,-144.972469335435,231.1507059835535,-47.68963846877364,-63.216719900838974,0.7910091872636318,-127.32543068314015,5.59939965188388,-0.5701156920474232,-0.0086550562050537,0.2682577062503355,0.00672,False,False,-2695.8348195991284,-1818.3630192620255,1.0005451964800058,-146.575173974002,229.9344411390209,-11.575935065239204,-22.57209322700013,0.253487163679695,-117.72245934578427,1.7937414324297407,-0.4968318115350719,-0.0018618243357317,-0.0816556378988249,0.00672,False,False,-2750.587382492983,-1718.757484478772,0.9979856732052508,-147.85332740688708,229.34535355203292,59.26557353401237,85.78881312783935,1.0420668829540085,55.65413935790568,7.372967063604301,0.3086130419915178,-0.0062811867392568,-0.0232739648051124,0.00672,False,False
0.337,-264.4635805917298,-4.768086191833145,-269.5831355006523,-1.158264180398297,-275.0585644468545,5.926350372231463,10,306.0,0.001,-1921.4479459913575,-2644.64621395322,1.0058485593099369,-126.5955504477652,231.15055490017224,-25.81908304739737,-74.8591215367562,0.7917409089095132,-109.6267964537156,5.599336177915753,-0.5701156920474232,-0.0012480739996563,-0.0339890461673435,0.00674,False,False,-2001.9855354203348,-2562.424556737308,1.0005211286119504,-128.6957850258607,229.93440035152017,-4.035291930901437,-25.04484917857468,0.2529914544145085,-99.28500816956031,1.7937782072279045,-0.4968318115350719,-0.0068709244059134,0.3580658944457415,0.00674,False,False,-2084.838452518351,-2484.6136442431634,0.9979887520199489,-129.63251552132806,229.34533278724467,29.85437497829836,99.903970715331,1.0433395818816338,73.66975674198119,7.37295295998644,0.3086130419915178,0.0064657480646572,-0.0078352309719345,0.00674,False,False
0.338,-192.14394247255413,-2.5809813559955823,-200.19832034661323,-0.4042365919789678,-208.48372496441124,2.985217947974495,10,324.0,0.001,-1010.1631406360182,-3108.967491247698,1.005838708666911,-108.34003036999,231.1504751491399,-1.4210974410971229,-79.1732809844391,0.7913088208462178,-91.95915882079382,5.59929814341853,-0.5701156920474232,-0.0055151657307979,-0.3674998650917935,0.00676,False,False,-1112.1681627962043,-3055.6579654854177,1.0005390125235003,-110.1038590022434,229.93437785998825,3.900295451157215,-25.066430009807483,0.2536504180736969,-81.42362207083029,1.7937923765627042,-0.4968318115350719,-0.0003013262794732,0.2222405119110946,0.00676,False,False,-1215.011105545913,-3007.2584280822493,0.997977473975802,-111.86871281514098,229.3453208577801,-2.479198010060626,104.23971099424652,1.0420925355577424,91.71674912881171,7.372945059790263,0.3086130419915178,-0.0059935426096768,0.0389317102406158,0.00676,False,False
0.339,-101.0159981268296,-0.1412242367874423,-111.21671914983324,0.3893546636725967,-121.50105555660804,-0.2481304268852621,10,342.0,0.001,0.0025117334942166,-3268.961057320086,1.00583338370037,-90.6138901353264,231.1504531066461,23.11591215822942,-75.73689896754118,0.7915081915017678,-73.73728037097857,5.599296054026131,-0.5701156920474232,-0.0035185043282313,-0.1468332491467668,0.00678,False,False,-113.48426517281816,-3249.7821938678426,1.000552067475026,-92.22887831648936,229.93437091942457,11.454159607572956,-22.6347221915292,0.2532068790954104,-63.98850910594643,1.7937787224229471,-0.4968318115350719,-0.004717406192711,-0.3398631470501788,0.00678,False,False,-226.25012307280093,-3235.5317569121094,0.9979943395859264,-94.12627721871306,229.34531680609064,-34.57007176580289,98.37162115907016,1.0430980107862948,109.55508619190104,7.372945717742802,0.3086130419915178,0.0040602791904441,-0.1229661897587718,0.00678,False,False
0.34,9.616020150264162e-13,2.3123485982414222,-11.348474932612064,1.1448396693215974,-22.62502798214133,-3.4571882675631205,10,0.0,0.001,1010.166909462312,-3108.965938911027,1.0058398255485466,-72.68636574748088,231.15045310664613,45.389939030191925,-64.88640304359967,0.7917679817493884,-55.68179393515664,5.5993266850135655,-0.5701156920474232,-0.0009639206098832,-0.0923937213678112,0.0068,False,False,896.3080038803357,-3125.795089502276,1.0005355790515706,-74.5367554681217,229.9343708471669,17.886992467524635,-17.987719181452164,0.2534885064897774,-45.32175725299671,1.7937426527850435,-0.4968318115350719,-0.0018501220779282,0.3291455498719634,0.0068,False,False,784.657671953564,-3147.088685298384,0.9979971160575144,-75.8028072989784,229.34531666559812,-63.27693149771708,82.87412222505142,1.0424176638997065,127.627432518729,7.372954019366846,0.3086130419915178,-0.0027549299447536,-0.0508234371696639,0.0068,False,False
0.341,101.01589725519746,4.539549014258075,89.63061119554999,1.7882779793152468,78.46568238219864,-6.327826993573408,10,18.00000000000091,0.001,1921.4481724544728,-2644.643884687221,1.005824702191873,-54.68131044967979,231.1504310642979,63.22051608249002,-47.68401078583376,0.7916992050691241,-37.681851064360906,5.599374312528092,-0.5701156920474232,-0.0017190428895126,-0.093167527416388,0.00682,False,False,1818.3631513683115,-2695.833454537415,1.000524253545947,-56.47851932681392,229.93436634023664,,,,,,-0.4968318115350719,0.0010656631053106,-0.2936945799841629,0.00682,True,False,1718.7575845881995,-2750.5866766365207,0.9979923285816656,-57.62275787088256,229.34531497580025,-85.78971863669807,59.26423956720416,1.042422792112555,145.8149634101775,7.3729661314978205,0.3086130419915178,-0.0027207769561593,0.1365641796025065,0.00682,False,False
0.342,192.1435587340632,6.322350098021113,181.8360037130772,2.2566952810369583,171.87561280964007,-8.579045379058222,10,36.00000000000091,0.001,2644.6438847123413,-1921.4462536464096,1.005841514353771,-36.26958267232649,231.15035131487696,74.86216790360214,-25.813743186899053,0.7928474804901665,-19.702153787383512,5.599416719867479,-0.5701156920474232,0.0097037382864064,-0.1138175418992441,0.00684,False,False,2562.4240294444758,-2001.9850030168432,1.0005326355121142,-38.62973154400908,229.9343477927864,,,,,,-0.4968318115350719,0.0013176473758302,0.0294913031693104,0.00684,True,False,2484.6134225508385,-2084.838146464959,0.9979863269651326,-39.6034672719626,229.345306867998,-99.90470199162752,29.853103729763355,1.042782333355386,163.76340295176888,7.3729767673362145,0.3086130419915178,0.0008595941252447,0.0849266247815427,0.00684,False,False
0.343,264.46278833565145,7.486229425743388,256.24199979523905,2.504246788706889,248.46115002718088,-9.990476214450275,10,54.00000000000091,0.001,3108.962834296708,-1010.1648918942576,1.0058108909678531,-18.30610826903777,231.1502002362745,79.1752792900812,-1.4165681311235905,0.7926344513526845,-1.6311264438674788,5.599433683834677,-0.5701156920474232,0.0075494562391028,-0.0428700525594805,0.00686,False,False,3055.6568305356845,-1112.168514994084,1.0005560826733035,-20.4237731586976,229.9343109644963,25.06491724397132,3.896850276113008,0.2534079560597675,8.23649974954515,1.7936492390118708,-0.4968318115350719,-0.0025235193530941,-0.1105737232853495,0.00686,False,False,3007.257906289775,-1215.0112292531526,0.9979568818171736,-21.49373694568092,229.345289924969,-104.24019653405264,-2.4802821449901438,1.0435275742493342,-178.08435770835882,7.372981206057926,0.3086130419915178,0.0083057257642848,0.2371356574474497,0.00686,False,False
0.344,310.89449830513263,7.917253457404481,305.56522765642785,2.506704148660772,300.7255706390571,-10.423957606065263,10,72.00000000000091,0.001,3268.954528535873,-0.0025116674855212,1.0058264433092312,-1.0132236555506338,231.1499914518871,75.73765354253291,23.11918750449664,0.7910565766079338,16.598070138975395,5.5994146993220735,-0.5701156920474232,-0.0082024430532041,0.1863100058635978,0.00688,False,False,3249.7805624688044,-113.48546732248282,1.0005396182487765,-2.512154389460949,229.93425859899023,22.63415999439484,11.451675248711062,0.2535425600704231,26.20550879587087,1.7936639382194834,-0.4968318115350719,-0.0011982670652995,-0.1415116769560657,0.00688,False,False,3235.530986096888,-226.2506644302341,0.9979924364559482,-3.7055779463489458,229.3452651042552,-98.37181353692762,-34.570862753208424,1.0426432339344167,-160.58544717411166,7.37297709546328,0.3086130419915178,-0.0005318641261939,-0.2639745683695871,0.00688,False,False
0.345,326.89365748159304,7.57323062754508,324.97759318528404,2.2638267153047344,323.55287239194314,-9.83705734284984,10,90.00000000000091,0.001,3108.958177392888,1010.159105675826,1.0058086187957422,17.1907439776648,231.1497606267189,64.88583995495637,45.391639724040985,0.791473249742275,34.429026775542624,5.599362992116759,-0.5701156920474232,-0.0039625866787636,0.0170851337077447,0.0069,False,False,3125.7931214302853,896.3060696124195,1.0005444413984397,15.79832040923697,229.9341993745705,17.98816277131361,17.88571231170734,0.2531098842939593,44.32265688602026,1.7937010687185764,-0.4968318115350719,-0.0055775352853322,-0.023783509996482,0.0069,False,False,3147.087740913737,784.6567659387952,0.9979767070539388,14.632393486838913,229.3452363724072,-82.87400272626968,-63.27735203574899,1.042902594322737,-142.11451882318588,7.372965349345494,0.3086130419915178,0.0020783512760883,0.2069017040324807,0.0069,False,False
0.346,310.8941878625634,6.487841343092898,312.5788867416732,1.7993851164429695,314.7085637895597,-8.287226459535816,10,108.00000000000092,0.001,2644.63565019572,1921.438352196751,1.0058111680033617,35.096260680106205,231.14955184445745,47.68218508095889,63.220475558288605,0.7924817762663561,52.51723117102397,5.59929428763616,-0.5701156920474232,0.0062198413703056,0.1047777143323152,0.00692,False,False,2695.8313424893618,1818.360674449725,,,229.9341445885457,11.581634927414015,22.56925215184934,0.2528723488444256,62.474042709350414,1.7937466519629417,-0.4968318115350719,-0.0080173542230668,0.1290300205471766,0.00692,False,False,2750.585651125737,1718.7564026039763,0.9979642620522976,32.46034202142289,229.34520918989085,-59.2638200083724,-85.78972771013846,1.0425897062532583,-124.1620467523935,7.372949797253628,0.3086130419915178,-0.0010285354394553,0.1592614963480525,0.00692,False,False
0.347,264.4622601792104,4.767340615873489,269.5827881373346,1.158834800406408,275.05839131242885,-5.926175416279877,10,126.00000000000092,0.001,1921.4383522317853,2644.6330092749145,1.0058098954667352,53.313188230361774,231.14940076900143,25.810833512169168,74.86039003221126,0.792490730621549,70.79171596385132,5.59923080537305,-0.5701156920474232,0.0063991623996928,0.3783812108220838,0.00694,False,False,2001.982953742909,2562.4212524179065,1.0005340741886006,51.21395330781618,229.93410384195008,4.0415917782219655,25.0439088398551,0.2535622584014506,80.28814576385446,1.7937834792426368,-0.4968318115350719,-0.0011703402912285,-0.0545947243494949,0.00694,False,False,2084.837140212264,2484.6120802985897,0.9979442336057716,50.51323646306744,229.34518842537483,-29.85242529039055,-99.90429887206672,1.0420809137546925,-106.19669269801405,7.372935720877261,0.3086130419915178,-0.0060965534227505,0.1244372001791915,0.00694,False,False
0.348,192.14298314189568,2.5801561475003223,200.1980624129316,0.4048672570925447,208.48359373539955,-2.985023404592849,10,144.0000000000009,0.001,1010.1580969944788,3108.9519682488003,1.0058381632458104,71.44374348966046,231.1493210221652,1.4128592512174871,79.1719380093385,0.7918550808448419,88.14670283584441,5.5991927719173455,-0.5701156920474232,9.645206150507332e-05,-0.2677807391823006,0.00696,False,False,1112.166729058783,3055.654025268863,1.000546023228896,69.34622791878557,229.93408137297868,-3.894012215415577,25.067482826214384,0.2537160354078756,98.19012012696304,1.7937976842112922,-0.4968318115350719,0.0003473409136962,-0.1498292818548743,0.00696,False,False,1215.010340757392,3007.256535158755,0.9979941701940066,68.60847237786199,229.34517649606715,2.481152964198785,-104.23942083555306,1.042702348773966,-88.2917401516953,7.372927836403693,0.3086130419915178,0.0001289470994376,0.0291646952069786,0.00696,False,False
