sample_index,time_s,initial_chi_square,theoretical_threshold,operating_threshold,initial_status,pmu_screen_candidate,pmu_screened,pmu_screen_energy,pmu_screen_share,pmu_screen_threshold,detected_pmu,pmu_isolated,corrected_chi_square,corrected_theoretical_threshold,corrected_operating_threshold,corrected_status,chi_square_reduction,correction_candidate,active_measurements,actual_faulty_pmu,actual_fault_type,actual_fault_detail,truth_window_start,truth_window_end,truth_window_t0_s,truth_window_t1_s
2219,2.219,19.960483585596375,12.591587243743977,5782.822297849418,PASS,False,PMU2,12.399149317718653,0.621184815715886,9.487729036781154,,,19.960483585596375,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2200,2219,2.2,2.219
2239,2.239,25.240781768321966,12.591587243743977,5782.822297849418,PASS,False,PMU2,15.612421079847346,0.6185395216023564,9.487729036781154,,,25.240781768321966,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2220,2239,2.22,2.239
2259,2.259,32.30254963266509,12.591587243743977,5782.822297849418,PASS,False,PMU2,20.232124362562107,0.6263321190629149,9.487729036781154,,,32.30254963266509,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2240,2259,2.24,2.259
2279,2.279,40.473747760841626,12.591587243743977,5782.822297849418,PASS,False,PMU2,25.27567167704005,0.6244954587945097,9.487729036781154,,,40.473747760841626,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2260,2279,2.26,2.279
2299,2.299,45.295771164261616,12.591587243743977,5782.822297849418,PASS,False,PMU2,29.23036918782114,0.645322254958845,9.487729036781154,,,45.295771164261616,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2280,2299,2.28,2.299
2319,2.319,50.85928487386917,12.591587243743977,5782.822297849418,PASS,False,PMU2,32.5992077204859,0.6409686609108212,9.487729036781154,,,50.85928487386917,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2300,2319,2.3000000000000003,2.319
2339,2.339,55.570929542929576,12.591587243743977,5782.822297849418,PASS,False,PMU2,35.633734391230185,0.6412297703910543,9.487729036781154,,,55.570929542929576,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2320,2339,2.32,2.339
2359,2.359,69.71340004961337,12.591587243743977,5782.822297849418,PASS,False,PMU2,45.17231207806265,0.6479717248895419,9.487729036781154,,,69.71340004961337,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2340,2359,2.34,2.359
2379,2.379,77.54196387722348,12.591587243743977,5782.822297849418,PASS,False,PMU2,50.75473120924835,0.6545453412762559,9.487729036781154,,,77.54196387722348,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2360,2379,2.36,2.379
2399,2.399,73.21107225816043,12.591587243743977,5782.822297849418,PASS,False,PMU2,46.797852114588494,0.6392182312201034,9.487729036781154,,,73.21107225816043,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2380,2399,2.38,2.399
2419,2.419,91.9774595316574,12.591587243743977,5782.822297849418,PASS,False,PMU2,59.49326895047649,0.6468244421341047,9.487729036781154,,,91.9774595316574,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2400,2419,2.4,2.419
2439,2.439,102.1456932956476,12.591587243743977,5782.822297849418,PASS,False,PMU2,66.57853011397789,0.6517996791237676,9.487729036781154,,,102.1456932956476,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2420,2439,2.42,2.439
2459,2.459,115.25368880856465,12.591587243743977,5782.822297849418,PASS,False,PMU2,75.43913833591121,0.6545485798828962,9.487729036781154,,,115.25368880856465,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2440,2459,2.44,2.459
2479,2.479,132.1588315159196,12.591587243743977,5782.822297849418,PASS,False,PMU2,86.00983682103525,0.650806577467921,9.487729036781154,,,132.1588315159196,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2460,2479,2.46,2.479
2499,2.499,129.21907664923953,12.591587243743977,5782.822297849418,PASS,False,PMU2,85.4325291290267,0.6611448661015447,9.487729036781154,,,129.21907664923953,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2480,2499,2.48,2.499
2519,2.519,143.4748332872848,12.591587243743977,5782.822297849418,PASS,False,PMU2,94.59908279102896,0.6593426918406646,9.487729036781154,,,143.4748332872848,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2500,2519,2.5,2.519
2539,2.539,175.99083873723663,12.591587243743977,5782.822297849418,PASS,False,PMU2,116.1524187184556,0.6599912788180817,9.487729036781154,,,175.99083873723663,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2520,2539,2.52,2.539
2559,2.559,174.0877858225524,12.591587243743977,5782.822297849418,PASS,False,PMU2,114.38935135619468,0.6570785584738937,9.487729036781154,,,174.0877858225524,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2540,2559,2.54,2.559
2579,2.579,203.47701319779756,12.591587243743977,5782.822297849418,PASS,False,PMU2,133.90132988855623,0.6580661264100253,9.487729036781154,,,203.47701319779756,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2560,2579,2.56,2.579
2599,2.599,200.3714861836019,12.591587243743977,5782.822297849418,PASS,False,PMU2,131.81359939832956,0.6578460933186261,9.487729036781154,,,200.3714861836019,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2580,2599,2.58,2.599
2619,2.619,212.8305840520112,12.591587243743977,5782.822297849418,PASS,False,PMU2,140.59173146546408,0.660580489837431,9.487729036781154,,,212.8305840520112,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2600,2619,2.6,2.619
2639,2.639,225.7594006654236,12.591587243743977,5782.822297849418,PASS,False,PMU2,148.88055719778853,0.6594655937204146,9.487729036781154,,,225.7594006654236,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2620,2639,2.62,2.639
2659,2.6590000000000003,263.0067409677354,12.591587243743977,5782.822297849418,PASS,False,PMU2,173.42535885447245,0.6593951098605019,9.487729036781154,,,263.0067409677354,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2640,2659,2.64,2.6590000000000003
2679,2.6790000000000003,246.44084204545257,12.591587243743977,5782.822297849418,PASS,False,PMU2,162.46900623455963,0.6592616909034683,9.487729036781154,,,246.44084204545257,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2660,2679,2.66,2.6790000000000003
2699,2.699,275.5086884852785,12.591587243743977,5782.822297849418,PASS,False,PMU2,183.11598383981624,0.6646468568616515,9.487729036781154,,,275.5086884852785,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2680,2699,2.68,2.699
2719,2.719,308.40325773613364,12.591587243743977,5782.822297849418,PASS,False,PMU2,203.83380959053596,0.6609327381519876,9.487729036781154,,,308.40325773613364,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2700,2719,2.7,2.719
2739,2.739,327.9822444443597,12.591587243743977,5782.822297849418,PASS,False,PMU2,216.75211496784726,0.660865393293014,9.487729036781154,,,327.9822444443597,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2720,2739,2.72,2.739
2759,2.759,340.38316473516807,12.591587243743977,5782.822297849418,PASS,False,PMU2,225.07008263387334,0.6612256596444392,9.487729036781154,,,340.38316473516807,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2740,2759,2.74,2.759
2779,2.779,350.0538789477467,12.591587243743977,5782.822297849418,PASS,False,PMU2,231.59665837450663,0.6616028911625846,9.487729036781154,,,350.0538789477467,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2760,2779,2.76,2.779
2799,2.799,367.47725708848486,12.591587243743977,5782.822297849418,PASS,False,PMU2,243.79993320824292,0.6634422362348761,9.487729036781154,,,367.47725708848486,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2780,2799,2.78,2.799
2819,2.819,407.1034861090416,12.591587243743977,5782.822297849418,PASS,False,PMU2,267.9375683275181,0.6581559172788602,9.487729036781154,,,407.1034861090416,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2800,2819,2.8000000000000003,2.819
2839,2.839,403.98188532355294,12.591587243743977,5782.822297849418,PASS,False,PMU2,266.27079698606036,0.6591156847857215,9.487729036781154,,,403.98188532355294,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2820,2839,2.82,2.839
2859,2.859,428.81148765731507,12.591587243743977,5782.822297849418,PASS,False,PMU2,283.04495971846353,0.6600685099757847,9.487729036781154,,,428.81148765731507,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2840,2859,2.84,2.859
2879,2.879,432.7374706957584,12.591587243743977,5782.822297849418,PASS,False,PMU2,286.16218008398135,0.6612835713623035,9.487729036781154,,,432.7374706957584,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2860,2879,2.86,2.879
2899,2.899,449.3172983767017,12.591587243743977,5782.822297849418,PASS,False,PMU2,297.02680043918934,0.6610624641256657,9.487729036781154,,,449.3172983767017,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2880,2899,2.88,2.899
2919,2.919,494.5961841613428,12.591587243743977,5782.822297849418,PASS,False,PMU2,327.97088415278955,0.663108399651142,9.487729036781154,,,494.5961841613428,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2900,2919,2.9,2.919
2939,2.939,512.8684525751469,12.591587243743977,5782.822297849418,PASS,False,PMU2,340.3276138838298,0.6635768142396398,9.487729036781154,,,512.8684525751469,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2920,2939,2.92,2.939
2959,2.959,548.9285029595676,12.591587243743977,5782.822297849418,PASS,False,PMU2,363.94254247506046,0.6630053650208566,9.487729036781154,,,548.9285029595676,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2940,2959,2.94,2.959
2979,2.979,570.8195660898778,12.591587243743977,5782.822297849418,PASS,False,PMU2,378.42633660742956,0.6629526370296929,9.487729036781154,,,570.8195660898778,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2960,2979,2.96,2.979
2999,2.999,581.1500750011377,12.591587243743977,5782.822297849418,PASS,False,PMU2,383.85256748869085,0.6605050640111152,9.487729036781154,,,581.1500750011377,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],2980,2999,2.98,2.999
3019,3.019,591.2714863161102,12.591587243743977,5782.822297849418,PASS,False,PMU2,391.2974620188115,0.6617898394809671,9.487729036781154,,,591.2714863161102,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3000,3019,3.0,3.019
3039,3.039,640.1388074920203,12.591587243743977,5782.822297849418,PASS,False,PMU2,424.7452793232157,0.6635205901471776,9.487729036781154,,,640.1388074920203,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3020,3039,3.02,3.039
3059,3.059,682.3663568409504,12.591587243743977,5782.822297849418,PASS,False,PMU2,451.3700418690373,0.6614775733649556,9.487729036781154,,,682.3663568409504,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3040,3059,3.04,3.059
3079,3.079,705.4315885498085,12.591587243743977,5782.822297849418,PASS,False,PMU2,467.175936099596,0.6622554811586953,9.487729036781154,,,705.4315885498085,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3060,3079,3.06,3.079
3099,3.099,775.1978409466313,12.591587243743977,5782.822297849418,PASS,False,PMU2,513.2160803292197,0.6620452911769038,9.487729036781154,,,775.1978409466313,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3080,3099,3.08,3.099
3119,3.119,732.2953100150874,12.591587243743977,5782.822297849418,PASS,False,PMU2,486.3822371082168,0.6641886551181052,9.487729036781154,,,732.2953100150874,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3100,3119,3.1,3.119
3139,3.139,814.8819949173767,12.591587243743977,5782.822297849418,PASS,False,PMU2,541.0215627490644,0.6639262692310686,9.487729036781154,,,814.8819949173767,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3120,3139,3.12,3.139
3159,3.1590000000000003,851.1962524703549,12.591587243743977,5782.822297849418,PASS,False,PMU2,564.5018140164428,0.6631864418788698,9.487729036781154,,,851.1962524703549,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3140,3159,3.14,3.1590000000000003
3179,3.1790000000000003,866.790030121992,12.591587243743977,5782.822297849418,PASS,False,PMU2,575.6080510511418,0.6640686106762566,9.487729036781154,,,866.790030121992,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3160,3179,3.16,3.1790000000000003
3199,3.1990000000000003,878.526903878421,12.591587243743977,5782.822297849418,PASS,False,PMU2,583.6064055504993,0.6643011192646007,9.487729036781154,,,878.526903878421,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3180,3199,3.18,3.1990000000000003
3219,3.219,895.7633336947596,12.591587243743977,5782.822297849418,PASS,False,PMU2,595.0654270618102,0.6643109900550861,9.487729036781154,,,895.7633336947596,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3200,3219,3.2,3.219
3239,3.239,922.5383588952685,12.591587243743977,5782.822297849418,PASS,False,PMU2,611.2085824550114,0.6625291800190598,9.487729036781154,,,922.5383588952685,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3220,3239,3.22,3.239
3259,3.259,996.9340859340547,12.591587243743977,5782.822297849418,PASS,False,PMU2,661.5462767698006,0.6635807583507186,9.487729036781154,,,996.9340859340547,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3240,3259,3.24,3.259
3279,3.279,1021.3999934544124,12.591587243743977,5782.822297849418,PASS,False,PMU2,677.0120195195398,0.6628275150363573,9.487729036781154,,,1021.3999934544124,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3260,3279,3.26,3.279
3299,3.299,1000.6568964304919,12.591587243743977,5782.822297849418,PASS,False,PMU2,663.1917364584351,0.6627563741619625,9.487729036781154,,,1000.6568964304919,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3280,3299,3.28,3.299
3319,3.319,1091.3097268556155,12.591587243743977,5782.822297849418,PASS,False,PMU2,723.7102401005096,0.6631575090838162,9.487729036781154,,,1091.3097268556155,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3300,3319,3.3000000000000003,3.319
3339,3.339,1089.0366297446517,12.591587243743977,5782.822297849418,PASS,False,PMU2,723.1415138005732,0.6640194590792868,9.487729036781154,,,1089.0366297446517,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3320,3339,3.3200000000000003,3.339
3359,3.359,1123.6808672474945,12.591587243743977,5782.822297849418,PASS,False,PMU2,745.9355282351775,0.6638321875697495,9.487729036781154,,,1123.6808672474945,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3340,3359,3.34,3.359
3379,3.379,1190.0390676700192,12.591587243743977,5782.822297849418,PASS,False,PMU2,789.8188626414155,0.6636915409742,9.487729036781154,,,1190.0390676700192,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3360,3379,3.36,3.379
3399,3.399,1161.1949269500394,12.591587243743977,5782.822297849418,PASS,False,PMU2,770.0202982764762,0.6631275080567128,9.487729036781154,,,1161.1949269500394,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3380,3399,3.38,3.399
3419,3.419,1258.1700885165087,12.591587243743977,5782.822297849418,PASS,False,PMU2,834.70641338432,0.6634289123567633,9.487729036781154,,,1258.1700885165087,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3400,3419,3.4,3.419
3439,3.439,1231.2112477486764,12.591587243743977,5782.822297849418,PASS,False,PMU2,817.1502104018765,0.6636961869021839,9.487729036781154,,,1231.2112477486764,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3420,3439,3.42,3.439
3459,3.459,1298.8017404621783,12.591587243743977,5782.822297849418,PASS,False,PMU2,861.3032837946753,0.6631522402242706,9.487729036781154,,,1298.8017404621783,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3440,3459,3.44,3.459
3479,3.479,1333.5771801600674,12.591587243743977,5782.822297849418,PASS,False,PMU2,885.6741490307014,0.6641341515189957,9.487729036781154,,,1333.5771801600674,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3460,3479,3.46,3.479
3499,3.499,1350.0546587481754,12.591587243743977,5782.822297849418,PASS,False,PMU2,895.845057147736,0.6635620649451329,9.487729036781154,,,1350.0546587481754,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3480,3499,3.48,3.499
3519,3.519,1444.772827870523,12.591587243743977,5782.822297849418,PASS,False,PMU2,958.8615886685076,0.6636763719330124,9.487729036781154,,,1444.772827870523,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3500,3519,3.5,3.519
3539,3.539,1460.2380439985423,12.591587243743977,5782.822297849418,PASS,False,PMU2,969.1296778711406,0.6636792417881342,9.487729036781154,,,1460.2380439985423,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3520,3539,3.52,3.539
3559,3.559,1438.036515484557,12.591587243743977,5782.822297849418,PASS,False,PMU2,954.8774170011619,0.6640147219623342,9.487729036781154,,,1438.036515484557,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3540,3559,3.54,3.559
3579,3.579,1493.4208207222678,12.591587243743977,5782.822297849418,PASS,False,PMU2,990.6173761163548,0.6633209892153903,9.487729036781154,,,1493.4208207222678,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3560,3579,3.56,3.579
3599,3.599,1552.5053144770966,12.591587243743977,5782.822297849418,PASS,False,PMU2,1030.4501038844849,0.6637337046614578,9.487729036781154,,,1552.5053144770966,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3580,3599,3.58,3.599
3619,3.619,1586.65728058087,12.591587243743977,5782.822297849418,PASS,False,PMU2,1052.8095237363966,0.6635393393530872,9.487729036781154,,,1586.65728058087,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3600,3619,3.6,3.619
3639,3.639,1594.0354461580068,12.591587243743977,5782.822297849418,PASS,False,PMU2,1058.2274858172575,0.6638669725744367,9.487729036781154,,,1594.0354461580068,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3620,3639,3.62,3.639
3659,3.659,1676.853389772065,12.591587243743977,5782.822297849418,PASS,False,PMU2,1112.0086324580411,0.6631519721644815,9.487729036781154,,,1676.853389772065,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3640,3659,3.64,3.659
3679,3.679,1751.9952094266637,12.591587243743977,5782.822297849418,PASS,False,PMU2,1163.2097465986606,0.6639343191921845,9.487729036781154,,,1751.9952094266637,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3660,3679,3.66,3.679
3699,3.699,1748.497398354081,12.591587243743977,5782.822297849418,PASS,False,PMU2,1160.7004997427343,0.6638274102296867,9.487729036781154,,,1748.497398354081,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3680,3699,3.68,3.699
3719,3.719,1850.941098396424,12.591587243743977,5782.822297849418,PASS,False,PMU2,1228.1072172190889,0.6635042132259468,9.487729036781154,,,1850.941098396424,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3700,3719,3.7,3.719
3739,3.739,1859.331255224193,12.591587243743977,5782.822297849418,PASS,False,PMU2,1234.7425145666382,0.6640788246297492,9.487729036781154,,,1859.331255224193,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3720,3739,3.72,3.739
3759,3.759,1927.4630063515708,12.591587243743977,5782.822297849418,PASS,False,PMU2,1279.466868371486,0.6638087808457321,9.487729036781154,,,1927.4630063515708,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3740,3759,3.74,3.759
3779,3.779,1913.4952976341276,12.591587243743977,5782.822297849418,PASS,False,PMU2,1270.4645143246364,0.6639496401665879,9.487729036781154,,,1913.4952976341276,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3760,3779,3.76,3.779
3799,3.799,2006.719756284445,12.591587243743977,5782.822297849418,PASS,False,PMU2,1331.6979875507773,0.6636193137483688,9.487729036781154,,,2006.719756284445,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3780,3799,3.78,3.799
3819,3.819,2032.8702462478254,12.591587243743977,5782.822297849418,PASS,False,PMU2,1348.781965262978,0.6634865003078751,9.487729036781154,,,2032.8702462478254,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3800,3819,3.8,3.819
3839,3.839,2100.2374250644093,12.591587243743977,5782.822297849418,PASS,False,PMU2,1394.6809102818465,0.6640586886213946,9.487729036781154,,,2100.2374250644093,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3820,3839,3.82,3.839
3859,3.859,2159.288215819592,12.591587243743977,5782.822297849418,PASS,False,PMU2,1433.8234780843663,0.6640259820711965,9.487729036781154,,,2159.288215819592,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3840,3859,3.84,3.859
3879,3.879,2186.1810004348813,12.591587243743977,5782.822297849418,PASS,False,PMU2,1451.2841353178756,0.6638444552528735,9.487729036781154,,,2186.1810004348813,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3860,3879,3.86,3.879
3899,3.899,2209.8848479633116,12.591587243743977,5782.822297849418,PASS,False,PMU2,1467.3932955381097,0.664013465176929,9.487729036781154,,,2209.8848479633116,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3880,3899,3.88,3.899
3919,3.919,2224.7810600503376,12.591587243743977,5782.822297849418,PASS,False,PMU2,1475.982038479805,0.6634279952232286,9.487729036781154,,,2224.7810600503376,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3900,3919,3.9,3.919
3939,3.939,2361.861649579361,12.591587243743977,5782.822297849418,PASS,False,PMU2,1568.0930292059134,0.6639224738185595,9.487729036781154,,,2361.861649579361,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3920,3939,3.92,3.939
3959,3.959,2327.817789222097,12.591587243743977,5782.822297849418,PASS,False,PMU2,1544.684472164452,0.6635761954034427,9.487729036781154,,,2327.817789222097,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3940,3959,3.94,3.959
3979,3.979,2415.081815332424,12.591587243743977,5782.822297849418,PASS,False,PMU2,1603.3955678185114,0.663909420227162,9.487729036781154,,,2415.081815332424,12.591587243743977,5782.822297849418,PASS,0.0,,12,PMU2,CLOCK_DRIFT,PMU2[CLOCK_DRIFT],3960,3979,3.96,3.979
